LINK_ID,F_NODE,T_NODE,LANES_,ROAD_RANK_,ROAD_TYPE_,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,MAX_SPD_,REST_VEH_,REST_W_,REST_H_,LENGTH,REMARK_
143,40,50,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
144,40,41,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
145,41,40,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
146,41,51,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
147,41,42,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
148,41,31,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
149,42,41,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
150,42,52,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
151,42,43,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
152,42,32,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
153,43,42,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
154,43,53,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
155,43,44,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
156,43,33,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
157,44,43,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
158,44,54,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
159,44,45,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
160,44,34,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
161,45,44,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
162,45,55,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
163,45,46,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
164,45,35,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
165,46,45,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
166,46,56,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
167,46,47,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
168,46,36,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
169,47,46,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
170,47,57,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
171,47,48,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
172,47,37,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
173,48,47,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
174,48,58,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
175,48,49,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
176,48,38,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
177,49,39,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
178,49,59,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
179,49,48,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
180,50,40,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
181,50,60,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
182,50,51,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
183,51,50,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
184,51,61,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
185,51,52,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
186,51,41,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
187,52,51,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
188,52,62,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
189,52,53,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
190,52,42,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
191,53,52,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
192,53,63,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
193,53,54,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
194,53,43,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
195,54,53,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
196,54,64,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
197,54,55,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
198,54,44,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
199,55,54,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
200,55,65,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
201,55,56,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
202,55,45,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
203,56,55,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
204,56,66,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
205,56,57,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
206,56,46,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
207,57,56,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
208,57,67,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
209,57,58,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
210,57,47,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
211,58,57,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
212,58,68,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
213,58,59,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
214,58,48,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
215,59,49,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
216,59,69,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
217,59,58,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
218,60,50,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
219,60,70,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
220,60,61,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
221,61,60,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
222,61,71,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
223,61,62,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
224,61,51,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
225,62,61,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
226,62,72,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
227,62,63,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
228,62,52,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
229,63,62,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
230,63,73,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
231,63,64,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
232,63,53,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
233,64,63,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
234,64,74,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
235,64,65,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
236,64,54,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
237,65,64,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
238,65,75,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
239,65,66,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
240,65,55,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
241,66,65,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
242,66,76,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
243,66,67,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
244,66,56,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
245,67,66,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
246,67,77,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
247,67,68,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
248,67,57,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
249,68,67,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
250,68,78,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
251,68,69,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
252,68,58,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
253,69,59,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
254,69,79,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
255,69,68,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
256,70,60,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
257,70,80,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
258,70,71,LANES_,ROAD_RANK_,1,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,80,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
259,71,70,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
260,71,81,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
261,71,72,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
262,71,61,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
263,72,71,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
264,72,82,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
265,72,73,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
266,72,62,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
267,73,72,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
268,73,83,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
269,73,74,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
270,73,63,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
271,74,73,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
272,74,84,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
273,74,75,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
274,74,64,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
275,75,74,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
276,75,85,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
277,75,76,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
278,75,65,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
279,76,75,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
280,76,86,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
281,76,77,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
282,76,66,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
283,77,76,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
284,77,87,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
285,77,78,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
286,77,67,LANES_,ROAD_RANK_,2,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,60,REST_VEH_,REST_W_,REST_H_,2000,REMARK_
